gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService    ,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract      ,PaperlessBilling,PaymentMethod            ,MonthlyCharges,TotalCharges,PaymentMethod**3,log(TotalCharges),InternetService**3,1/TotalCharges,OnlineSecurity**3,TechSupport**3,Churn
0,1,1,0,24,1,1,1,1,1,2,1,2,2,0,1,2,93.15,2231.05,8,7.710227606,1,0.000448219,1,1,1
1,0,0,0,38,1,1,2,0,0,0,0,0,0,1,0,3,20.05,678.2,27,6.51944223,8,0.001474491,0,0,0
1,1,1,1,31,1,1,1,1,1,2,2,2,2,0,1,2,98.9,2911.3,8,7.976354996,1,0.000343489,1,8,1
0,0,1,1,67,1,2,1,2,1,1,2,2,2,2,0,0,104.6,6885.75,0,8.837209338,1,0.000145227,8,8,0
0,0,1,0,72,1,2,0,1,2,2,2,2,2,2,1,0,85.15,6316.2,0,8.75087304,0,0.000158323,1,8,0
0,0,0,0,32,1,1,1,2,2,2,1,1,2,0,1,1,93.4,2979.3,1,7.999443653,1,0.000335649,8,1,0
1,0,1,0,61,1,1,2,0,0,0,0,0,0,2,0,1,20.25,1278.8,1,7.153677417,8,0.000781983,0,0,0
1,1,0,0,1,1,1,1,1,1,1,1,2,2,0,1,2,91.3,91.3,8,4.514150788,1,0.010952903,1,1,1
0,0,0,0,13,1,1,2,0,0,0,0,0,0,2,0,3,19.75,265.75,27,5.582556017,8,0.003762935,0,0,0
1,0,1,0,65,1,1,0,2,1,2,2,1,1,2,0,1,58.9,3857.1,1,8.257670885,0,0.000259262,8,8,0
0,0,1,1,28,1,1,1,1,2,2,1,2,2,1,0,0,100.35,2799,0,7.93701749,1,0.00035727,1,1,0
0,0,0,0,54,1,1,1,2,1,2,1,2,1,0,0,3,89.8,4667,27,8.448271746,1,0.00021427,8,1,0
0,0,0,0,22,0,0,0,1,2,2,1,1,2,1,1,0,43.75,903.6,0,6.806386785,0,0.001106684,1,1,1
1,1,1,0,63,1,2,1,1,2,2,1,2,2,0,1,2,103.5,6479.4,8,8.776383192,1,0.000154335,1,1,0
1,0,1,0,67,1,2,1,1,2,2,2,2,2,1,1,1,109.7,7344.45,1,8.901700205,1,0.000136157,1,8,0
0,0,0,0,40,1,1,0,1,1,1,2,1,1,0,1,2,51.1,2092.9,8,7.646305943,0,0.000477806,1,8,0
1,0,0,0,23,1,1,0,1,1,2,1,1,1,0,0,1,49.7,1081.25,1,6.985873058,0,0.000924855,1,1,0
1,0,1,1,8,1,1,2,0,0,0,0,0,0,0,0,1,21.05,139.75,1,4.939855112,8,0.007155635,0,0,0
0,0,0,0,15,1,2,1,1,2,1,2,1,2,0,0,2,95.7,1451.1,8,7.280077168,1,0.000689132,1,8,0
0,0,1,1,66,1,1,0,2,2,2,2,1,1,2,0,3,65.85,4097.05,27,8.318022482,0,0.000244078,8,8,0
0,0,1,0,70,1,1,1,2,2,1,2,1,1,2,0,0,84.6,5706.2,0,8.649308582,1,0.000175248,8,8,0
0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,2,118.2,8547.15,8,9.053353173,1,0.000116998,8,8,0
0,1,1,0,12,1,1,1,1,1,1,1,1,2,0,1,2,80.45,950.2,8,6.856672489,1,0.00105241,1,1,1
1,0,0,0,9,1,1,2,0,0,0,0,0,0,0,0,3,19.05,157.65,27,5.060377386,8,0.006343165,0,0,0
0,0,1,1,15,1,1,1,2,1,1,2,2,2,1,0,2,101.9,1667.25,8,7.418930842,1,0.00059979,8,8,0
1,0,1,1,8,1,1,1,1,2,1,1,2,1,0,1,2,83.55,680.05,8,6.522166325,1,0.00147048,1,1,1
1,0,0,0,41,0,0,0,1,2,1,1,1,2,0,1,2,40.35,1677.85,8,7.425268491,0,0.000596001,1,1,0
1,0,1,0,55,1,2,1,1,2,1,1,1,1,0,1,1,77.75,4266.4,1,8.358525659,1,0.00023439,1,1,0
0,0,0,1,49,1,2,1,2,2,2,1,2,2,1,1,1,109.2,5290.45,1,8.573658587,1,0.00018902,8,1,0
0,0,0,1,66,1,2,2,0,0,0,0,0,0,2,1,1,25.3,1673.8,1,7.42285177,8,0.000597443,0,0,0
1,0,0,0,2,1,1,1,1,2,1,1,2,1,0,1,0,87.15,183.75,0,5.213576138,1,0.005442177,1,1,1
1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,19.25,19.25,0,2.957511061,8,0.051948052,0,0,0
1,0,1,0,37,1,2,0,2,1,2,2,1,1,1,0,1,68.1,2479.25,1,7.815711374,0,0.000403348,8,8,0
0,0,0,1,15,1,1,0,1,1,2,2,1,1,1,0,1,55.2,864.55,1,6.76220914,0,0.001156671,1,8,0
0,0,0,0,56,1,1,0,2,1,2,1,1,1,1,0,3,52.7,3019.7,27,8.012912768,0,0.000331159,8,1,0
0,0,0,0,11,1,1,2,0,0,0,0,0,0,0,0,3,20.35,215.25,27,5.371800143,8,0.004645761,0,0,0
0,0,1,1,50,0,0,0,2,1,1,1,2,1,0,1,1,39.45,2021.35,1,7.611520884,0,0.000494719,8,1,0
0,0,0,0,9,1,2,1,1,1,1,1,2,2,0,1,2,95.5,829.1,8,6.720340775,1,0.001206127,1,1,1
1,0,0,0,1,1,1,0,2,1,1,1,1,1,0,0,2,50.15,50.15,8,3.915018514,0,0.019940179,8,1,0
0,0,1,1,39,1,1,0,2,2,2,1,1,1,1,0,2,59.8,2343.85,8,7.759550155,0,0.000426648,8,1,0
0,0,0,0,9,1,1,1,1,1,2,1,2,2,0,1,2,94.05,811.65,8,6.699069213,1,0.001232058,1,1,0
0,0,0,1,3,1,1,2,0,0,0,0,0,0,0,0,3,20.85,60.65,27,4.105119635,8,0.016488046,0,0,0
0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,3,19.9,19.9,27,2.990719732,8,0.050251256,0,0,1
1,0,0,0,1,1,2,1,1,1,1,1,1,1,0,0,2,76,76,8,4.33073334,1,0.013157895,1,1,1
0,0,1,0,53,1,1,2,0,0,0,0,0,0,2,0,1,19.9,1110.05,1,7.012160338,8,0.00090086,0,0,0
0,0,0,1,9,1,1,2,0,0,0,0,0,0,0,0,3,20.4,184.1,27,5.215479088,8,0.005431831,0,0,0
1,0,1,0,8,1,1,0,2,1,1,2,1,2,2,0,3,65.5,564.35,27,6.335674626,0,0.00177195,8,8,0
0,0,1,1,70,1,1,1,1,2,2,2,2,2,1,1,2,106.15,7475.1,8,8.919332776,1,0.000133777,1,8,0
0,0,1,1,58,1,1,1,1,2,1,1,2,2,0,1,2,92.85,5305.05,8,8.576414476,1,0.0001885,1,1,0
0,0,1,1,58,1,2,1,1,1,1,1,2,1,2,0,0,82.5,4828.05,0,8.482197938,1,0.000207123,1,1,0
1,0,1,1,61,1,2,0,2,2,1,1,1,1,0,0,2,59.8,3641.5,8,8.200150964,0,0.000274612,8,1,0
0,1,1,0,46,1,2,1,1,1,2,1,2,2,0,1,2,98.85,4564.9,8,8.426151887,1,0.000219063,1,1,0
0,0,0,0,12,1,2,2,0,0,0,0,0,0,0,0,2,25,316.2,8,5.756374925,8,0.003162555,0,0,0
0,0,1,0,44,1,1,0,1,2,2,2,2,1,1,1,2,70.95,3250.45,8,8.086548727,0,0.00030765,1,8,0
0,0,0,0,21,1,2,1,1,1,1,1,1,1,0,1,2,73.7,1558.7,8,7.351607419,1,0.00064156,1,1,0
0,0,0,0,22,1,2,1,1,2,1,1,1,1,0,1,2,79.35,1730.35,8,7.456078979,1,0.000577918,1,1,1
0,0,1,0,20,1,1,0,2,1,1,2,1,2,1,1,3,64.15,1274.45,27,7.150269992,0,0.000784652,8,8,0
1,0,0,0,41,1,1,2,0,0,0,0,0,0,1,1,3,19.75,806.95,27,6.693261708,8,0.001239234,0,0,0
0,0,0,0,35,1,1,2,0,0,0,0,0,0,1,0,0,20.6,754,0,6.625392368,8,0.00132626,0,0,0
1,0,0,0,39,0,0,0,1,2,2,2,1,1,0,0,0,41.1,1597.05,0,7.375913456,0,0.000626154,1,8,0
0,1,0,0,24,1,2,1,1,1,1,1,1,1,0,1,2,76.1,1712.7,8,7.445826352,1,0.000583873,1,1,1
1,1,1,0,34,1,2,1,1,2,2,1,1,2,0,1,2,94.25,3217.55,8,8.076375479,1,0.000310795,1,1,1
1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,69.65,69.65,8,4.2434827,1,0.014357502,1,1,1
1,0,1,0,15,1,1,2,0,0,0,0,0,0,0,0,1,20.45,330.8,1,5.801513963,8,0.003022975,0,0,0
1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,3,24.7,24.7,27,3.206803244,0,0.04048583,1,1,0
1,0,0,0,29,1,2,0,1,1,1,1,2,2,1,1,1,71,2080.1,1,7.640171248,0,0.000480746,1,1,0
0,0,0,0,3,1,1,1,1,1,1,1,2,1,0,0,2,79.25,267.6,8,5.589493328,1,0.003736921,1,1,1
0,0,1,1,50,1,2,2,0,0,0,0,0,0,2,0,3,24.95,1261.45,27,7.140017132,8,0.000792739,0,0,0
0,1,1,0,13,1,1,1,1,2,2,1,2,2,0,1,2,98,1237.85,8,7.121131283,1,0.000807852,1,1,1
0,0,1,1,23,1,2,0,1,1,1,1,1,1,1,1,1,48.35,1067.15,1,6.972746822,0,0.000937075,1,1,1
0,1,1,0,30,1,1,1,1,2,2,1,1,1,0,1,3,79.65,2365.15,27,7.768596724,1,0.000422806,1,1,1
1,1,0,0,1,1,1,1,1,1,1,1,2,1,0,0,2,78.45,78.45,8,4.362461479,1,0.012746973,1,1,1
1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,71.15,71.15,8,4.264790325,1,0.014054814,1,1,1
0,1,0,0,25,1,2,1,1,2,1,1,2,1,0,1,2,88.95,2291.2,8,7.736830977,1,0.000436453,1,1,1
0,0,1,1,70,1,2,0,2,1,2,1,2,1,2,0,1,68.95,4858.7,1,8.488526191,0,0.000205816,8,1,0
0,0,1,0,60,1,1,2,0,0,0,0,0,0,2,0,3,19.95,1258.15,27,7.137397667,8,0.000794818,0,0,0
0,0,0,0,18,0,0,0,1,1,1,1,1,1,0,0,3,25.15,476.8,27,6.167097116,0,0.002097315,1,1,0
1,1,0,0,3,1,1,1,1,1,2,1,2,1,0,1,2,86.85,220.95,8,5.397936432,1,0.004525911,1,1,1
0,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0,3,20.35,92.75,27,4.529907701,8,0.010781671,0,0,0
0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,44.05,44.05,0,3.785325352,0,0.022701476,1,1,0
1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,2,19.45,19.45,8,2.96784707,8,0.051413882,0,0,1
1,0,1,0,62,1,2,1,2,2,2,2,2,2,2,0,3,113.95,6891.4,27,8.838029536,1,0.000145108,8,8,0
0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,3,24.45,24.45,27,3.196630216,0,0.040899796,1,1,1
0,1,0,0,31,1,2,1,1,2,1,1,2,1,0,1,2,90.7,2845.15,8,7.953371069,1,0.000351475,1,1,0
0,0,0,0,44,1,1,1,1,1,2,2,2,2,2,0,0,100.1,4378.35,0,8.38442722,1,0.000228397,1,8,0
1,0,1,1,72,1,2,1,2,2,1,1,2,1,2,1,0,95.9,6954.15,0,8.847093883,1,0.000143799,8,1,0
1,0,1,1,30,1,1,0,2,1,1,2,1,2,0,0,0,66.3,1923.5,0,7.561901722,0,0.000519886,8,8,0
1,0,1,1,70,1,1,2,0,0,0,0,0,0,2,0,0,19.8,1378.75,0,7.228932571,8,0.000725295,0,0,0
1,0,0,0,2,1,1,1,1,1,1,1,1,1,0,1,2,69.7,135.2,8,4.906755164,1,0.00739645,1,1,0
1,0,1,1,20,1,2,2,0,0,0,0,0,0,0,1,0,25.55,507.4,0,6.229299647,8,0.001970832,0,0,0
0,1,1,0,7,1,2,1,2,2,1,1,1,2,0,1,1,94.7,673.1,1,6.511893907,1,0.001485663,8,1,1
0,0,0,0,26,1,1,1,1,2,1,1,2,1,0,1,2,85.75,2146.5,8,7.671593888,1,0.000465875,1,1,0
0,0,1,0,59,1,2,1,1,1,1,1,1,2,1,0,2,85.55,5084.65,8,8.533981476,1,0.00019667,1,1,1
0,0,1,1,58,0,0,0,2,2,2,1,2,1,1,0,3,50,2919.85,27,7.979287524,0,0.000342483,8,1,0
1,1,1,0,43,0,0,0,1,2,2,1,2,2,0,0,1,55.55,2342.2,1,7.758845938,0,0.000426949,1,1,1
1,0,0,0,3,1,1,1,1,1,1,1,1,1,0,1,2,70.25,229.7,8,5.43677411,1,0.004353505,1,1,0
1,1,1,0,58,1,1,1,2,2,1,2,2,2,1,1,1,105.5,6205.5,1,8.733191275,1,0.000161147,8,8,1
1,0,0,0,18,1,2,1,1,1,1,2,2,1,0,1,2,88.35,1639.3,8,7.4020246,1,0.000610016,1,8,1
0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,3,114.5,8331.95,27,9.027852801,1,0.00012002,8,8,0
1,1,0,0,8,1,2,1,1,1,2,1,2,2,0,0,2,101.35,780.5,8,6.65993474,1,0.00128123,1,1,1
0,0,1,1,68,1,1,1,2,2,1,2,1,2,2,0,0,95.1,6683.4,0,8.807382119,1,0.000149624,8,8,0
0,0,1,0,27,1,2,0,2,1,1,2,2,2,1,0,3,80.85,2204.35,27,7.69818796,0,0.000453648,8,8,0
1,0,0,0,43,0,0,0,1,1,2,1,2,2,0,1,0,49.05,2076.2,0,7.638294579,0,0.000481649,1,1,1
1,0,0,1,13,0,0,0,1,2,1,1,1,1,0,0,2,30.15,382.2,8,5.945944032,0,0.002616431,1,1,0
1,0,0,1,44,1,2,0,1,2,1,1,2,2,1,1,3,77.55,3471.1,27,8.152226826,0,0.000288093,1,1,0
1,0,0,0,48,1,1,0,2,2,1,1,1,1,2,0,1,55.5,2627.35,1,7.873731013,0,0.000380612,8,1,0
0,0,0,1,23,1,1,0,1,2,1,2,1,1,0,1,0,55.3,1284.2,0,7.157891235,0,0.000778695,1,8,0
0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,3,45.55,45.55,27,3.818810624,0,0.021953897,1,1,0
0,1,1,0,29,1,2,1,1,1,2,1,2,2,0,1,2,98.5,3004.15,8,8.007749945,1,0.000332873,1,1,1
0,0,1,1,9,0,0,0,1,2,1,1,1,1,0,1,2,29.95,248.95,8,5.517252073,0,0.004016871,1,1,1
0,0,1,0,47,1,1,2,0,0,0,0,0,0,2,0,3,19.65,973.1,27,6.880486852,8,0.001027644,0,0,0
1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,70.15,70.15,8,4.250635807,1,0.014255167,1,1,1
0,0,0,1,1,1,1,0,1,1,1,2,1,1,0,1,3,49.9,49.9,27,3.910021003,0,0.02004008,1,8,1
1,0,1,0,72,1,2,0,2,2,2,1,2,2,2,1,1,82.65,5919.35,1,8.685981925,0,0.000168937,8,1,0
1,0,0,0,18,1,1,1,2,1,1,1,1,1,0,1,2,75.4,1380.4,8,7.230128591,1,0.000724428,8,1,0
1,1,0,0,15,1,1,1,1,1,1,1,2,2,0,1,2,91.5,1400.3,8,7.244441778,1,0.000714133,1,1,0
1,0,0,0,48,1,1,1,1,2,1,1,1,1,1,0,2,75.15,3772.65,8,8.235532951,1,0.000265066,1,1,0
0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,1,2,79.5,79.5,8,4.375757022,1,0.012578616,1,1,1
1,0,1,1,8,1,1,2,0,0,0,0,0,0,1,0,2,19.8,160.05,8,5.075486266,8,0.006248047,0,0,0
1,0,1,1,54,1,2,0,1,2,2,2,2,2,0,1,2,86.2,4524.05,8,8.417162889,0,0.000221041,1,8,0
1,0,1,1,54,1,1,2,0,0,0,0,0,0,2,1,0,20.35,1092.35,0,6.996086618,8,0.000915457,0,0,0
0,0,1,1,13,1,1,1,1,1,2,1,2,2,0,0,2,97,1334.45,8,7.196274501,1,0.000749372,1,1,0
1,0,0,0,30,1,1,2,0,0,0,0,0,0,2,0,1,19.4,578.5,1,6.360438547,8,0.001728608,0,0,0
0,0,1,1,45,1,2,1,1,2,2,1,1,2,0,1,0,95.95,4456.65,0,8.402152642,1,0.000224384,1,1,0
1,0,0,0,49,1,2,1,1,1,1,1,1,2,0,1,2,84.5,3906.7,8,8.270448307,1,0.000255971,1,1,0
1,1,1,0,40,0,0,0,1,2,1,1,2,1,0,1,2,39.3,1637.4,8,7.400864897,0,0.000610724,1,1,1
0,1,1,0,68,0,0,0,2,2,2,1,1,1,2,1,2,41.95,2965.75,8,7.994885231,0,0.000337183,8,1,0
0,0,0,0,39,1,1,1,1,1,2,2,1,1,1,0,2,81.9,3219.75,8,8.077058996,1,0.000310583,1,8,0
1,0,1,0,49,1,1,1,1,2,2,1,2,2,0,0,2,99.4,5025,8,8.522180733,1,0.000199005,1,1,0
1,1,0,0,21,1,2,1,1,1,1,1,2,2,0,1,2,94.25,1973.75,8,7.587690566,1,0.00050665,1,1,1
0,0,0,0,28,0,0,0,1,1,1,2,1,1,0,1,1,30.1,810.85,1,6.69808308,0,0.001233274,1,8,0
1,0,1,1,61,1,2,1,2,2,2,1,1,2,1,1,1,100.7,6018.65,1,8.702618261,1,0.00016615,8,1,0
0,0,1,1,54,1,2,0,1,2,1,2,2,1,1,1,2,70.7,3770,8,8.23483028,0,0.000265252,1,8,0
1,0,1,1,33,1,2,0,1,1,2,2,2,2,1,1,2,79.15,2531.4,8,7.836527788,0,0.000395038,1,8,0
0,0,0,0,5,1,1,0,2,1,1,2,1,1,0,1,3,55.75,266.95,27,5.587061375,0,0.00374602,8,8,0
1,0,0,0,2,1,1,1,2,2,1,1,2,1,0,1,2,91.15,168.5,8,5.12693575,1,0.005934718,8,1,0
1,0,1,1,18,1,1,2,0,0,0,0,0,0,0,1,3,20.25,401.95,27,5.996327703,8,0.002487872,0,0,0
1,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05,5965.95,1,8.693823584,0,0.000167618,8,8,0
0,0,0,0,31,1,2,1,1,1,1,2,1,1,1,0,1,81.7,2548.65,1,7.843319086,1,0.000392365,1,8,0
0,0,1,0,42,1,2,0,2,1,1,1,1,1,1,0,1,56.1,2386.85,1,7.777729784,0,0.000418962,8,1,0
1,1,0,0,3,1,2,1,1,2,1,1,1,1,0,1,2,79.4,205.05,8,5.323253852,1,0.004876859,1,1,1
1,0,0,0,1,1,1,1,1,1,2,1,2,1,0,1,2,85.45,85.45,8,4.44793141,1,0.01170275,1,1,1
0,0,1,0,50,1,1,2,0,0,0,0,0,0,2,0,3,20.55,1067.65,27,6.97321525,8,0.000936637,0,0,0
0,0,0,0,34,1,2,1,1,2,1,2,2,2,0,1,2,105.35,3540.65,8,8.172065605,1,0.000282434,1,8,0
0,0,0,0,7,1,1,2,0,0,0,0,0,0,0,1,3,19.4,168.65,27,5.127825562,8,0.00592944,0,0,0
0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,3,19.85,19.85,27,2.988204007,8,0.050377834,0,0,0
0,0,1,0,35,1,1,0,2,2,2,1,1,1,0,0,3,61,2130.45,27,7.664088504,0,0.000469384,8,1,0
0,0,0,0,24,1,1,0,1,1,1,2,1,1,0,1,1,51.1,1269.6,1,7.146457169,0,0.00078765,1,8,0
1,1,1,0,30,1,2,1,1,2,1,1,2,1,0,1,2,90.05,2627.2,8,7.873673919,1,0.000380633,1,1,0
0,1,0,0,53,0,0,0,1,2,2,1,2,2,0,1,2,54.45,2854.55,8,7.956669491,0,0.000350318,1,1,1
0,0,0,0,3,1,2,1,1,1,1,1,1,1,0,1,2,74.4,229.55,8,5.436120871,1,0.004356349,1,1,1
0,0,1,1,69,1,1,1,1,2,1,2,2,1,2,1,3,92.15,6480.9,27,8.776614669,1,0.0001543,1,8,0
0,0,1,1,64,1,1,1,2,2,1,1,1,1,0,0,2,81.05,5135.35,8,8.54390328,1,0.000194729,8,1,0
0,0,0,0,3,1,1,0,2,1,1,2,2,1,0,1,1,64.4,195.65,1,5.276327349,0,0.005111168,8,8,0
1,1,0,0,8,1,2,1,1,1,1,1,1,1,0,1,2,75.75,606.25,8,6.407292442,1,0.001649485,1,1,1
0,0,1,1,4,1,1,0,1,1,1,1,1,1,0,0,3,45.25,155.35,27,5.045680636,0,0.006437078,1,1,0
0,0,1,1,4,1,1,1,1,1,1,1,1,1,0,1,3,69.55,284.9,27,5.652138242,1,0.003510004,1,1,0
0,0,0,0,2,1,1,0,1,1,1,1,1,1,0,0,2,45.35,89.5,8,4.494238625,0,0.011173184,1,1,1
0,0,1,1,13,1,1,0,1,2,2,2,1,1,0,0,0,61.8,750.1,0,6.620206531,0,0.001333156,1,8,0
1,0,0,0,68,1,2,1,2,2,1,2,2,2,2,0,1,110.25,7279.35,1,8.892796851,1,0.000137375,8,8,0
1,1,1,0,66,1,2,0,1,2,2,1,2,1,1,1,0,70.85,4738.85,0,8.463549769,0,0.000211022,1,1,0
1,0,0,0,1,1,2,1,1,1,1,1,2,2,0,1,2,94.6,94.6,8,4.549657476,1,0.010570825,1,1,1
1,0,1,0,71,1,2,2,0,0,0,0,0,0,2,0,3,23.85,1672.1,27,7.4218356,8,0.00059805,0,0,0
1,0,1,0,71,1,1,2,0,0,0,0,0,0,2,1,0,20.9,1493.2,0,7.308676747,8,0.000669703,0,0,0
0,0,1,1,67,1,2,0,2,1,2,1,2,2,2,1,2,79.7,5293.4,8,8.574216041,0,0.000188914,8,1,1
1,0,1,1,18,1,1,2,0,0,0,0,0,0,0,0,3,20.45,357,27,5.877735782,8,0.00280112,0,0,0
0,1,1,0,57,0,0,0,1,1,1,1,2,2,0,1,2,44.85,2572.95,8,7.85280838,0,0.000388659,1,1,1
1,1,0,0,15,1,2,0,1,1,1,2,1,1,0,0,1,55,757.1,1,6.629495345,0,0.001320829,1,8,1
1,0,1,0,27,1,2,1,1,1,1,1,2,2,0,0,1,95,2462.55,1,7.808952677,1,0.000406083,1,1,0
0,0,1,1,67,1,1,0,2,2,1,2,1,1,1,0,3,60.05,3994.05,27,8.292561033,0,0.000250372,8,8,0
1,0,0,0,4,1,1,1,1,1,2,1,1,2,0,1,1,82.85,319.6,1,5.767070214,1,0.003128911,1,1,0
1,0,1,1,72,1,2,1,1,2,2,2,2,2,2,1,0,109.2,7711.45,0,8.950461516,1,0.000129677,1,8,0
1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,113.65,7939.25,0,8.979574091,1,0.000125956,8,8,0
1,0,1,1,67,1,2,1,2,1,2,2,2,2,2,1,1,108.75,7156.2,1,8.875734393,1,0.000139739,8,8,1
1,0,1,0,71,1,2,2,0,0,0,0,0,0,2,0,1,25.6,1888.25,1,7.543405753,8,0.000529591,0,0,0
0,0,1,1,70,1,2,1,2,2,1,1,2,2,0,1,2,106.05,7554.05,8,8.929839122,1,0.000132379,8,1,0
0,0,1,1,21,1,1,2,0,0,0,0,0,0,1,0,3,19.8,350.1,27,5.858218828,8,0.002856327,0,0,0
1,0,0,0,55,1,1,0,1,1,1,1,1,1,1,0,0,45.05,2462.6,0,7.808972981,0,0.000406075,1,1,0
0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,3,44.45,44.45,27,3.794364962,0,0.022497188,1,1,0
1,0,0,0,35,1,2,1,1,1,1,2,1,1,0,0,1,80.05,2835.9,1,7.950114626,1,0.000352622,1,8,0
0,1,1,0,38,1,2,1,1,2,2,1,2,2,0,1,2,102.6,4009.2,8,8.296346999,1,0.000249426,1,1,0
1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,43.95,43.95,1,3.783052624,0,0.022753129,1,1,0
0,0,0,1,9,1,1,0,1,1,1,1,2,1,0,0,2,55.35,449.75,8,6.108691873,0,0.002223457,1,1,1
0,0,0,0,3,0,0,0,1,2,1,2,1,1,0,1,3,36.85,108.7,27,4.688591794,0,0.009199632,1,8,1
1,0,0,0,5,1,2,1,1,1,2,2,1,1,0,1,2,82.75,417.75,8,6.034883167,1,0.002393776,1,8,0
0,0,1,1,45,1,2,1,1,2,2,1,1,2,1,1,1,95,4368.85,1,8.382255096,1,0.000228893,1,1,0
1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,3,19.55,19.55,27,2.972975286,8,0.051150895,0,0,0
1,0,1,1,23,1,1,1,2,2,1,2,1,1,0,0,3,84.4,1936.85,27,7.568818221,1,0.000516302,8,8,0
1,1,1,0,38,1,1,1,2,1,1,1,1,2,0,1,2,83.45,3147.15,8,8.05425256,1,0.000317748,8,1,0
0,1,0,0,69,1,2,0,2,1,2,2,1,2,2,0,1,74.1,5031,1,8.52337405,0,0.000198768,8,8,0
1,0,0,0,28,1,2,0,1,1,1,2,1,1,0,1,1,54.9,1505.15,1,7.31664784,0,0.000664386,1,8,0
0,0,0,0,7,1,2,1,1,1,1,1,2,2,0,1,2,94.1,701.3,8,6.552935756,1,0.001425923,1,1,0
0,0,0,0,69,1,2,1,1,2,1,2,2,2,1,1,0,104.7,7220.35,0,8.884658707,1,0.000138497,1,8,1
0,0,0,0,24,1,2,1,1,2,1,1,2,1,0,1,1,90.55,2282.55,1,7.733048518,1,0.000438107,1,1,1
0,0,0,0,1,1,1,0,2,1,1,1,1,1,0,0,2,47.95,47.95,8,3.870158801,0,0.020855057,8,1,0
0,0,1,0,50,0,0,0,2,1,1,2,2,1,1,1,0,44.45,2188.45,0,7.69094881,0,0.000456944,8,8,0
0,0,1,1,36,1,2,2,0,0,0,0,0,0,2,0,1,25.1,930.95,1,6.83620557,8,0.001074172,0,0,0
1,0,0,1,18,1,2,2,0,0,0,0,0,0,2,0,1,25.3,454.65,1,6.119527892,8,0.002199494,0,0,0
0,1,1,0,34,1,1,1,1,1,1,1,1,1,0,0,1,71.55,2427.35,1,7.794555406,1,0.000411972,1,1,0
1,1,0,0,52,1,2,1,2,2,2,1,2,2,0,0,1,108.1,5839.3,1,8.672366206,1,0.000171253,8,1,0
0,1,0,0,2,1,1,1,1,2,1,1,1,1,0,1,2,74.7,165.4,8,5.108366783,1,0.006045949,1,1,1
1,0,1,1,71,1,1,0,2,2,2,2,2,2,2,0,1,87.25,6328.7,1,8.752850123,0,0.00015801,8,8,0
1,0,0,0,52,0,0,0,2,2,2,1,2,2,2,1,0,58.75,3038.55,0,8.019135707,0,0.000329104,8,1,0
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,3,19.75,19.75,27,2.983153491,8,0.050632911,0,0,1
0,0,0,1,8,1,1,2,0,0,0,0,0,0,0,0,0,19.45,159.2,0,5.070161273,8,0.006281407,0,0,0
1,0,1,1,69,1,1,0,1,2,2,2,1,1,1,0,0,59.1,4134.7,0,8.327170053,0,0.000241856,1,8,0
0,0,1,1,16,1,1,0,2,1,2,1,2,1,2,0,3,64.25,1024,27,6.931471806,0,0.000976563,8,1,0
0,0,1,0,57,0,0,0,1,2,2,2,2,2,2,1,0,57.5,3265.95,0,8.091305964,0,0.00030619,1,8,0
0,0,1,1,13,1,2,2,0,0,0,0,0,0,1,0,0,24.5,343.6,0,5.83947819,8,0.002910361,0,0,0
1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,44.55,44.55,1,3.796612154,0,0.022446689,1,1,0
0,0,1,1,23,1,1,1,2,1,1,2,2,2,0,1,2,99.85,2331.3,8,7.754181331,1,0.000428945,8,8,1
1,0,1,1,38,1,1,0,2,2,1,2,2,2,1,0,1,80.3,3058.65,1,8.025728921,0,0.000326942,8,8,1
1,1,1,0,48,1,2,1,2,2,2,2,2,2,0,0,2,117.45,5438.9,8,8.601332114,1,0.000183861,8,8,1
1,0,0,0,14,1,1,0,2,1,1,1,1,1,0,0,0,50.1,709.5,0,6.564560497,0,0.001409443,8,1,0
