gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService    ,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract      ,PaperlessBilling,PaymentMethod            ,MonthlyCharges,TotalCharges,PaymentMethod**3,log(TotalCharges),InternetService**3,1/TotalCharges,OnlineSecurity**3,TechSupport**3,Churn,sample weights
0.0,0.0,1.0,1.0,23.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.4,478.75,0.0,6.171178540494855,8.0,0.0020887728459530026,0.0,0.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.05,19.05,27.0,2.94706710157271,8.0,0.05249343832020997,0.0,0.0,0.0,0.9986222617178715
1.0,0.0,1.0,1.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,78.3,2564.3,8.0,7.8494408158762345,1.0,0.00038996997231213195,1.0,1.0,1.0,1.0039081492033508
0.0,1.0,1.0,0.0,55.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,90.45,5044.8,8.0,8.526113288790796,1.0,0.00019822391373295275,1.0,8.0,0.0,1.0014364970416356
1.0,0.0,1.0,0.0,68.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,25.05,1629.2,1.0,7.395844375774257,8.0,0.0006137981831573779,0.0,0.0,0.0,0.9986222617178715
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,54.5,54.5,8.0,3.9982007016691985,0.0,0.01834862385321101,8.0,8.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,86.05,834.1,0.0,6.726353299247566,1.0,0.0011988970147464332,1.0,1.0,1.0,1.0039081492033508
1.0,0.0,1.0,0.0,72.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,108.95,7875.0,1.0,8.971448463693834,1.0,0.00012698412698412698,8.0,8.0,0.0,0.9986222617178715
1.0,1.0,1.0,0.0,69.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,95.35,6382.0,0.0,8.76123680683819,1.0,0.00015669069257286117,1.0,1.0,0.0,0.9986222617178715
1.0,0.0,1.0,1.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,78.95,2034.25,0.0,7.617882479576767,1.0,0.0004915816640039326,1.0,1.0,0.0,0.9986222617178715
1.0,1.0,1.0,0.0,43.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,103.0,4414.3,8.0,8.392604550071242,1.0,0.0002265364837007,1.0,1.0,1.0,1.0039081492033508
0.0,0.0,0.0,0.0,15.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,48.8,720.1,27.0,6.5793900912548215,0.0,0.0013886960144424386,1.0,1.0,0.0,1.0014364970416356
0.0,0.0,1.0,1.0,72.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,74.35,5237.4,8.0,8.56358047096936,0.0,0.00019093443311566808,8.0,8.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,20.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,19.7,415.9,27.0,6.030444846748866,8.0,0.00240442414041837,0.0,0.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,18.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,19.55,389.25,27.0,5.964221810714108,8.0,0.002569043031470777,0.0,0.0,0.0,1.0014364970416356
1.0,1.0,1.0,0.0,72.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,116.05,8404.9,0.0,9.036570148091986,1.0,0.00011897821508881724,8.0,8.0,0.0,0.9986222617178715
0.0,0.0,1.0,1.0,30.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,19.7,599.25,27.0,6.395678873314494,8.0,0.001668752607425949,0.0,0.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,65.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,25.75,1654.75,27.0,7.4114052189990325,8.0,0.0006043208943949237,0.0,0.0,0.0,0.9986222617178715
1.0,0.0,1.0,1.0,63.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,74.5,4674.55,1.0,8.449888180405324,0.0,0.00021392433496272368,8.0,8.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.2,20.2,27.0,3.005682604407159,8.0,0.04950495049504951,0.0,0.0,1.0,1.0039081492033508
0.0,1.0,0.0,0.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,85.2,695.75,8.0,6.544990400406,1.0,0.001437297879985627,1.0,1.0,0.0,1.0014364970416356
0.0,0.0,1.0,0.0,72.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,100.65,7334.05,0.0,8.900283166170071,1.0,0.00013635031121958535,8.0,1.0,0.0,1.0014364970416356
0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,80.75,159.45,8.0,5.0717303934560665,1.0,0.006271558482282847,1.0,1.0,1.0,0.9959687594831579
1.0,0.0,0.0,0.0,21.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.5,402.85,1.0,5.998564284223205,8.0,0.0024823135161970954,0.0,0.0,0.0,0.9986222617178715
0.0,0.0,1.0,1.0,71.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,113.65,8166.8,1.0,9.007832434262044,1.0,0.00012244698045746192,8.0,8.0,0.0,1.0014364970416356
0.0,0.0,1.0,1.0,41.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,101.6,3930.55,0.0,8.276534644180758,1.0,0.00025441732073119535,8.0,1.0,0.0,1.0014364970416356
1.0,0.0,1.0,1.0,40.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,110.1,4469.1,1.0,8.404942325053657,1.0,0.0002237586986194088,8.0,8.0,0.0,0.9986222617178715
0.0,0.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,88.35,1222.8,8.0,7.108898590016679,1.0,0.0008177952240758915,1.0,1.0,1.0,0.9959687594831579
1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.4,42.9,27.0,3.758871825933971,8.0,0.023310023310023312,0.0,0.0,0.0,0.9986222617178715
0.0,1.0,1.0,0.0,65.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,105.85,6725.5,1.0,8.813661551148636,1.0,0.0001486878299011226,1.0,8.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,45.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,100.85,4740.0,1.0,8.463792414689122,1.0,0.0002109704641350211,1.0,1.0,1.0,1.0039081492033508
1.0,1.0,0.0,0.0,42.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,79.35,3344.1,0.0,8.114952878063688,1.0,0.0002990341197930684,1.0,1.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,29.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,84.9,2516.2,8.0,7.83050510591703,1.0,0.00039742468802161994,1.0,1.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,7.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.05,152.95,0.0,5.030111070596912,8.0,0.0065380843412880035,0.0,0.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,104.1,541.9,27.0,6.295081482572068,1.0,0.0018453589223103894,1.0,1.0,1.0,1.0039081492033508
1.0,0.0,0.0,0.0,68.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,117.2,8035.95,1.0,8.991680503914473,1.0,0.00012444079418114846,8.0,8.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,59.8,727.8,8.0,6.59002628517806,0.0,0.0013740038472107722,1.0,8.0,1.0,1.0039081492033508
1.0,0.0,0.0,1.0,66.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,20.55,1357.1,27.0,7.213105349087325,8.0,0.000736865374696043,0.0,0.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,30.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,100.4,2936.25,0.0,7.9848885359731225,1.0,0.00034057045551298427,8.0,1.0,0.0,0.9986222617178715
0.0,1.0,0.0,0.0,42.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,55.65,2421.75,8.0,7.792245698306495,0.0,0.00041292453804067306,1.0,1.0,0.0,1.0014364970416356
1.0,0.0,1.0,1.0,57.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,97.55,5598.0,1.0,8.630164670075398,1.0,0.0001786352268667381,1.0,1.0,0.0,0.9986222617178715
0.0,0.0,1.0,0.0,50.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,104.4,5232.9,27.0,8.562720896692198,1.0,0.00019109862600087907,8.0,1.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,30.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,19.7,625.05,27.0,6.437831646536572,8.0,0.001599872010239181,0.0,0.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,88.45,370.65,8.0,5.915258221102729,1.0,0.002697963037906381,1.0,1.0,1.0,1.0039081492033508
0.0,1.0,0.0,0.0,56.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,111.95,6418.9,8.0,8.767002042439843,1.0,0.00015578993285453896,1.0,8.0,1.0,0.9959687594831579
0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,80.85,356.1,8.0,5.875211590283732,1.0,0.002808199943836001,1.0,1.0,0.0,1.0014364970416356
0.0,0.0,0.0,0.0,22.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,20.05,470.2,27.0,6.1531581361059695,8.0,0.002126754572522331,0.0,0.0,0.0,1.0014364970416356
0.0,0.0,1.0,1.0,72.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,20.1,1326.25,1.0,7.190110689928193,8.0,0.0007540056550424129,0.0,0.0,0.0,1.0014364970416356
0.0,0.0,0.0,0.0,41.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,74.65,3090.65,0.0,8.036136703757128,0.0,0.000323556533415301,8.0,8.0,0.0,1.0014364970416356
1.0,0.0,0.0,1.0,30.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.35,723.3,0.0,6.583824073855235,8.0,0.0013825521913452233,0.0,0.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,75.2,633.85,1.0,6.451812333384736,1.0,0.0015776603297310088,1.0,1.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,24.6,190.1,27.0,5.247550249494384,0.0,0.0052603892688058915,1.0,1.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,44.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,90.4,4063.0,27.0,8.309676895987726,1.0,0.0002461235540241201,1.0,1.0,0.0,0.9986222617178715
0.0,0.0,1.0,1.0,72.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,89.75,6595.9,1.0,8.794203522861109,0.0,0.00015160933307054383,8.0,8.0,0.0,1.0014364970416356
0.0,0.0,0.0,0.0,15.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,48.85,631.4,27.0,6.447939576123892,0.0,0.0015837820715869496,1.0,1.0,0.0,1.0014364970416356
1.0,0.0,1.0,1.0,8.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,76.15,645.8,1.0,6.470489858324175,0.0,0.0015484670176525242,8.0,8.0,0.0,0.9986222617178715
1.0,0.0,1.0,1.0,72.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,90.8,6511.8,1.0,8.781371194680025,1.0,0.00015356737000522127,1.0,1.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,35.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,20.2,684.4,27.0,6.528542542018038,8.0,0.0014611338398597311,0.0,0.0,0.0,0.9986222617178715
0.0,0.0,1.0,1.0,31.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,104.2,3243.45,8.0,8.084392857088014,1.0,0.0003083136783363394,1.0,8.0,1.0,0.9959687594831579
1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,65.55,237.2,27.0,5.468903667123571,0.0,0.0042158516020236085,1.0,8.0,0.0,0.9986222617178715
0.0,0.0,1.0,1.0,52.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,23.05,1255.1,27.0,7.1349705296664006,8.0,0.0007967492630069318,0.0,0.0,0.0,1.0014364970416356
0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,85.7,85.7,8.0,4.450852825603734,1.0,0.011668611435239206,1.0,1.0,1.0,0.9959687594831579
0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,31.05,1126.35,0.0,7.026737595214002,0.0,0.0008878235006880633,8.0,1.0,0.0,1.0014364970416356
1.0,0.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,100.05,2090.25,27.0,7.645038955030167,1.0,0.00047841167324482717,1.0,1.0,0.0,0.9986222617178715
0.0,1.0,1.0,0.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,69.3,1813.1,8.0,7.502793366431763,1.0,0.0005515415586564448,1.0,1.0,0.0,1.0014364970416356
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,49.25,49.25,1.0,3.8969093676180977,0.0,0.02030456852791878,1.0,8.0,1.0,1.0039081492033508
0.0,0.0,1.0,0.0,56.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,105.6,6068.65,1.0,8.710891454045996,1.0,0.00016478129402750202,8.0,1.0,0.0,1.0014364970416356
0.0,0.0,1.0,1.0,44.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.6,780.25,27.0,6.659614381150889,8.0,0.001281640499839795,0.0,0.0,0.0,1.0014364970416356
0.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,59.45,1884.65,0.0,7.541497406249543,0.0,0.000530602499137771,8.0,1.0,0.0,1.0014364970416356
1.0,0.0,1.0,1.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,25.4,153.3,27.0,5.0323967858777685,8.0,0.006523157208088715,0.0,0.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,84.95,668.4,8.0,6.504886796721238,1.0,0.0014961101137043688,8.0,1.0,1.0,0.9959687594831579
0.0,0.0,1.0,1.0,46.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,19.4,967.85,27.0,6.875077116591555,8.0,0.0010332179573280984,0.0,0.0,0.0,1.0014364970416356
0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,29.65,90.05,27.0,4.500365071621965,0.0,0.01110494169905608,1.0,1.0,0.0,1.0014364970416356
1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,74.4,74.4,8.0,4.309455941839047,1.0,0.013440860215053762,1.0,1.0,1.0,1.0039081492033508
1.0,1.0,0.0,0.0,16.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,86.6,1281.0,8.0,7.155396301896734,1.0,0.00078064012490242,1.0,1.0,1.0,1.0039081492033508
1.0,0.0,0.0,0.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,85.5,791.7,8.0,6.674182532177388,1.0,0.0012631047113805733,1.0,1.0,0.0,0.9986222617178715
1.0,0.0,1.0,1.0,35.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.5,759.35,0.0,6.632462804176279,8.0,0.001316915783235662,0.0,0.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,49.85,365.55,8.0,5.901403068739325,0.0,0.002735603884557516,8.0,1.0,1.0,0.9959687594831579
1.0,0.0,1.0,0.0,45.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,84.55,3713.95,27.0,8.219851279247985,1.0,0.0002692551057499428,8.0,1.0,0.0,0.9986222617178715
1.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,70.1,467.55,27.0,6.147506294881456,1.0,0.0021388086835632553,1.0,1.0,1.0,1.0039081492033508
0.0,0.0,1.0,0.0,44.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,96.1,4364.1,8.0,8.381167261447526,1.0,0.0002291423202951353,1.0,1.0,1.0,0.9959687594831579
0.0,0.0,1.0,0.0,55.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,90.15,4916.95,8.0,8.500443698558122,0.0,0.00020337811041397616,8.0,8.0,0.0,1.0014364970416356
0.0,1.0,0.0,0.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,100.15,908.55,1.0,6.811849922095066,1.0,0.0011006548896593474,1.0,8.0,0.0,1.0014364970416356
0.0,0.0,0.0,0.0,46.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,74.8,3548.3,1.0,8.174223894533617,1.0,0.0002818250993433475,1.0,1.0,0.0,1.0014364970416356
0.0,0.0,1.0,0.0,42.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,84.35,3571.6,1.0,8.180768953643062,0.0,0.00027998656064508903,8.0,8.0,0.0,1.0014364970416356
0.0,1.0,0.0,0.0,70.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,75.5,5212.65,0.0,8.558843642671425,0.0,0.00019184100217739538,1.0,8.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,56.15,291.45,8.0,5.674868464491559,0.0,0.00343112026076514,1.0,8.0,0.0,0.9986222617178715
0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,75.05,256.25,1.0,5.546153530452618,1.0,0.003902439024390244,1.0,1.0,1.0,0.9959687594831579
1.0,0.0,1.0,0.0,55.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.7,1443.65,0.0,7.274929907801973,8.0,0.0006926886710767845,0.0,0.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,55.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,81.55,4509.5,8.0,8.413941561605762,1.0,0.00022175407473112318,1.0,1.0,0.0,1.0014364970416356
1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,19.65,19.65,27.0,2.9780773383152703,8.0,0.050890585241730284,0.0,0.0,0.0,0.9986222617178715
1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,70.65,293.85,8.0,5.68306943305866,1.0,0.0034030968181044748,1.0,1.0,0.0,0.9986222617178715
1.0,0.0,1.0,0.0,27.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,48.7,1421.75,1.0,7.259643786186909,0.0,0.000703358537014243,8.0,1.0,0.0,0.9986222617178715
1.0,1.0,1.0,0.0,36.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,84.1,3021.6,8.0,8.013541771398247,1.0,0.0003309504898067249,1.0,1.0,1.0,1.0039081492033508
1.0,0.0,1.0,1.0,71.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,70.85,4973.4,1.0,8.511858989825535,0.0,0.00020106969075481563,8.0,8.0,0.0,0.9986222617178715
0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,34.25,163.55,8.0,5.097118753984393,0.0,0.0061143381228981955,1.0,8.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,80.35,253.8,8.0,5.536546555280287,1.0,0.003940110323089046,1.0,1.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,59.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,79.85,4786.1,1.0,8.473471162525005,0.0,0.0002089383840705376,8.0,8.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,17.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.1,385.55,1.0,5.9546708862789695,8.0,0.0025936973155232784,0.0,0.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,45.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,75.95,3273.8,8.0,8.093706668710254,0.0,0.00030545543405217175,8.0,1.0,0.0,0.9986222617178715
1.0,0.0,1.0,0.0,45.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,81.4,3775.85,0.0,8.236380801900077,1.0,0.00026484102917223937,1.0,1.0,0.0,0.9986222617178715
1.0,1.0,1.0,0.0,24.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,93.15,2231.05,8.0,7.710227605656074,1.0,0.0004482194482418592,1.0,1.0,1.0,1.0039081492033508
0.0,0.0,0.0,0.0,38.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,20.05,678.2,27.0,6.519442229691538,8.0,0.001474491300501327,0.0,0.0,0.0,1.0014364970416356
0.0,1.0,1.0,1.0,31.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,98.9,2911.3,8.0,7.976354995804179,1.0,0.00034348916291690993,1.0,8.0,1.0,0.9959687594831579
1.0,0.0,1.0,1.0,67.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,104.6,6885.75,0.0,8.837209337691919,1.0,0.00014522746251316123,8.0,8.0,0.0,0.9986222617178715
1.0,0.0,1.0,0.0,72.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,85.15,6316.2,0.0,8.750873040485335,0.0,0.00015832304233558153,1.0,8.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,32.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,93.4,2979.3,1.0,7.999443652577423,1.0,0.00033564931359715365,8.0,1.0,0.0,0.9986222617178715
0.0,0.0,1.0,0.0,61.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,20.25,1278.8,1.0,7.153677417185686,8.0,0.0007819831091648421,0.0,0.0,0.0,1.0014364970416356
0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,91.3,91.3,8.0,4.514150787600923,1.0,0.01095290251916758,1.0,1.0,1.0,0.9959687594831579
1.0,0.0,0.0,0.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,19.75,265.75,27.0,5.582556017222057,8.0,0.0037629350893697085,0.0,0.0,0.0,0.9986222617178715
0.0,0.0,1.0,0.0,65.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,58.9,3857.1,1.0,8.257670884758312,0.0,0.00025926213994970315,8.0,8.0,0.0,1.0014364970416356
